asin,title,description,price,brand,categories,image_url
B000BKKJY6,,"In a mad search for power, evil genius Erwin creates a machine that can penetrate into the Spectral Realm. But now, the Spectral Realm is collapsing into the real world causing a massive catastrophe that will devastate Pac World. After mysteriously having been transported out of Pac-Village and into this strange and different land, Pac-Man must uncover Erwin's plot and save the world. Along the way, Pac-Man will meet a host of unexpected ""old friends,"" and in order to defeat the ultimate enemy, he might just have to turn his old foes into allies.   New Pac-Man moves such as climb fences, jump up walls, swing around poles and punch enemies    Includes the original Pac-Man arcade game from 1980",34.99,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'PlayStation'], ['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/41Q1H5KZRTL.jpg
B000BKHYM6,,The 64 Meg Max Memory has 8 times the memory capacity of a standard PS2 memory card.,30.2,,"[['Video Games', 'More Systems', 'PlayStation 2', 'Hardware', 'Accessories']]",http://ecx.images-amazon.com/images/I/41Z2T3fk3UL._SY300_.jpg
B000BKQTKE,,Developed by SEGA,98.99,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'Sega Master System', 'Games']]",http://ecx.images-amazon.com/images/I/51X6GQWWF3L._SY300_.jpg
B000BKSGH8,,"Sky Captain Schmidt was a legendary flyer who could fly faster and more beautifully than anyone in the world. Although he has nearly faded from the memories of most, he is still an inspiration to a generation of aspiring young pilots. On a small island in the middle of the sea is Anfog, a quiet and peaceful village. And tucked away in a corner of this village is a simple garage, from which the sounds of hammering can frequently be heard. Inspired by tales of Sky Captain Schmidt, a young man named Yuki is building his own airplane. Someday Ill leave this village and fly over the sea, all the way to the mainland, he thinks. Yuki stares at his Flight Unit, the magical orb that provides power for all airplanes, his eyes distant as he imagines the vast sky stretching out in front of him. In the woods not far away, a young girl rides alone on a horse-drawn carriage. Her name is Alfina, and she is a Communicator, one of the few who can speak with the Guardians, the giant beastlike gods that protect the citizens of this world. She is hurrying to the temple at Arcriff to take the place of her brother, who has disappeared. As the world faces the greatest danger it has ever known, fate brings these two young people together. Can a would-be pilot and an inexperienced Communicator save the world?",87.61,,"[['Video Games', 'More Systems', 'PlayStation 2', 'Games']]",http://ecx.images-amazon.com/images/I/510zB-QCvnL._SY300_.jpg
B000BKUAYA,,8 bit,98.99,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'Sega Master System', 'Games']]",http://ecx.images-amazon.com/images/I/51181A784SL._SY300_.jpg
B000BKTW7G,,game cartridge for sega master system,98.99,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'Sega Master System', 'Games']]",http://ecx.images-amazon.com/images/I/4137UrQNyxL._SX300_.jpg
B000BKX4H0,,"The GameCube Mario Party 7 Bundle turns your house into a constant party! Mario Party 7 contains 80 new mini-games for up to 8 players. Family & friends can compete in a family-friendly game that plays like a virtual board game. The game includes he Nintendo GameCube Mic, which accepts voice commands to control the action in some games. The bundle includes a Nintendo GameCube, two controllers and Mario Party 7 - at a price that's almost half what you'd pay if you purchased all this separarately.",499.95,,"[['Video Games', 'More Systems', 'GameCube', 'Hardware'], ['Video Games', 'PC']]",http://ecx.images-amazon.com/images/I/51F8778GX9L._SX300_.jpg
B000BKYQVI,,"Transports players to the front lines of the ultimate war for Earth. The invasion begins, players choose to battle as one of five unique classes in either the human Global Defense Force (GDF) or the barbaric Strogg armies, each augmented with specialist weapons and combat hardware.",5.5,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/51nPzoBt55L._SY300_.jpg
B000BKYR0I,,"From the co-creator ofAge of Empires,Brian Sullivan, comes an all-new action role-playing game set in the mythical worlds of ancient Greece and Egypt. Amazing visuals and fast-action gameplay deliver a true cinematic gaming experience. Lush ancient-world settings crafted in near photo realistic detail provide the player with an extraordinary canvas on which to set forth on an epic quest of the ultimate good versus evil.The Titans, gods before the gods, have escaped from their eternal prison to wreak havoc on the world. In this titanic struggle between old and new gods, it is the heroes of humankind who will ultimately determine the fate of all existence. The player quests throughout the ancient world in a race to uncover the secrets needed to once again imprison these ancient gods. Journeying to fabled locations such as the Parthenon, the maze at Knossos, the Great Pyramids, and the Hanging Gardens of Babylon, the player will have to overcome terrifying monsters and mythical beasts.A flexible class system allows almost limitless ways for players to develop their character. Skills can be customized in many ways, and never become obsolete. With addictive, fast-action gameplay and tons of unique loot, epic gaming has never been so good.Brave the trials ofTitan Questalone or bring a group of friends to share the glory while playing through the thrilling story-driven campaign.Features:Epic adventuring in the ancient worldStunning 3-D graphics, with an amazing level of detail and realismAddictive, fast-action gameplayCustom, definable character classes and modifiable skillsStreaming, seamless worldOver a thousand pieces of unique and legendary equipment",29.99,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/514NM8031AL._SY300_.jpg
B000BL0WFQ,,Takes players back to Metro City for the first time since the Sega Saturn daysPuts players in the role of all-new character and brother to Cody Kyle TraversAfter spending years intimidating local gangs the Travers brothers have cleaned up their neighborhood and brought peace to the surrounding areasKyle&#39;s mission is to solve Cody&#39;s disappearance and build respect from the thugs that took himFormat: XBOX Genre:&nbsp;SPORTS/GAMES/FIGHTING UPC:&nbsp;013388290192 Manufacturer No:&nbsp;29019,15.94,,"[['Video Games', 'More Systems', 'Xbox', 'Games']]",http://ecx.images-amazon.com/images/I/51ND55KH5FL._SY300_.jpg
B000BL1FN4,,"Full Spectrum Warrior: Ten Hammers is the sequel to the Full Spectrum Warrior video game. It was developed by Pandemic Studios and published by THQ. It was released on March 27, 2006 for the Xbox and PlayStation 2; and on April 4, 2006 for Windows.",0.0,,"[['Video Games', 'More Systems', 'PlayStation 2']]",http://ecx.images-amazon.com/images/I/61NFK%2BR4xRL._SX300_.jpg
B000BL1G38,,MODEL- 26057              VENDOR- CAPCOM  FEATURES- Final Fight X: Streetwise PS2       To Save Your Brother You Must Save the City...Kyle and Cody Travers        are two close-knit brothers surviving the tough streets of Metro        City. When Cody disappears amidst the mayhem of a burgeoning drug         trade Kyle must take back the streets with his own hands to save         his brother and ultimately Metro City. * Metro City is alive! Explore dynamic environments with mission-based   non-linear gameplay. Talk buy/sell bribe obtain info and hire allies. * Gain the three attributes: money tension and respect which help make   you someone to reckon with.* Get creative with your fighting by using whatever is around you as a   weapon! Use trashcans newspaper stands chairs bar stools 2x4 s and   even the enemies themselves to bring on the hurtin .* Intense new game modes - Take your fighting to the extreme with Counter   Time and Instinct Modes. * Play alone to unlock characters in the main game for use in 2-player  co-op mode. * Bonus mini-games unlockables (including the original Final Fight) side   stories and a pulse-pounding music soundtrack featuring hot new hip hop   and alternative metal artists.     -- SPECIFICATIONs ---------------------------------------ESRB Rating       : M for MatureGenre/Category    : FightingSystem            : Playstation 2Number of Players : 1On-Line Compatible: No,39.78,,"[['Video Games', 'More Systems', 'PlayStation 2', 'Games']]",http://ecx.images-amazon.com/images/I/51STDB8JSFL._SY300_.jpg
B000BL2ARY,,game cartridge for sega master system,0.0,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'Sega Master System', 'Games']]",http://ecx.images-amazon.com/images/I/41CBUT62KPL._SX300_.jpg
B000BL3A5U,,"Blending the heady thrills of exploration and puzzle-solving with the adrenaline rush of real-time 3D battles, Kameo: Elements of Power is an ambitious title from the makers of GoldenEye and Banjo-Kazooie. The concept mixes combat action with creature transformations, letting the title's female star morph into monsters and use their special powers against others as Kameo searches out and battles ever-present evil. The Xbox 360 game also features multiplayer co-op play, both online and offline.",23.99,,"[['Video Games', 'Xbox 360', 'Games']]",http://ecx.images-amazon.com/images/I/51SJG0SFSCL._SY300_.jpg
